"uav0000070_02088_s (AOS=0.0, TL=217)",,"uav0000070_04877_s (AOS=0.0, TL=332)",,"uav0000071_00816_s (AOS=0.0, TL=505)",,"uav0000071_01536_s (AOS=0.0, TL=481)",,"uav0000071_02520_s (AOS=0.0, TL=0)",,"uav0000072_02544_s (AOS=0.026951513083469644, TL=69)",,"uav0000072_03792_s (AOS=0.0, TL=0)",,"uav0000072_04680_s (AOS=0.0, TL=0)",,"uav0000072_06672_s (AOS=0.0, TL=0)",,"uav0000072_08448_s (AOS=0.0, TL=0)",,"uav0000076_00241_s (AOS=0.002140951475714305, TL=0)",,"uav0000080_01680_s (AOS=0.0681614763886783, TL=147)",,"uav0000084_00000_s (AOS=0.2042337560930491, TL=0)",,"uav0000084_00812_s (AOS=0.0, TL=0)",,"uav0000085_00000_s (AOS=4.086615287084724e-05, TL=0)",,"uav0000089_00920_s (AOS=0.09440746684132514, TL=183)",,"uav0000090_00276_s (AOS=0.0, TL=415)",,"uav0000090_01104_s (AOS=0.0, TL=737)",,"uav0000091_00460_s (AOS=0.10399369314778228, TL=98)",,"uav0000091_01035_s (AOS=0.39503256354537264, TL=208)",,"uav0000091_01288_s (AOS=0.05366354725228362, TL=154)",,"uav0000091_02530_s (AOS=0.0, TL=0)",,"uav0000099_02520_s (AOS=0.0, TL=1041)",,"uav0000107_01763_s (AOS=0.0, TL=0)",,"uav0000126_07915_s (AOS=0.0, TL=630)",,"uav0000144_01980_s (AOS=0.04564414338052968, TL=6)",,"uav0000144_03200_s (AOS=0.0220848100159242, TL=0)",,"uav0000147_00000_s (AOS=0.0, TL=0)",,"uav0000148_00840_s (AOS=0.0, TL=807)",,"uav0000149_00317_s (AOS=0.0, TL=2341)",,"uav0000159_00000_s (AOS=0.07960135286826928, TL=49)",,"uav0000160_00000_s (AOS=0.08658734673051158, TL=490)",,"uav0000169_00000_s (AOS=0.13657983207142027, TL=293)",,"uav0000170_00000_s (AOS=0.0, TL=0)",
IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.15907039711191337,48.16637831516918,0.0,0.0,0.0,0.0,0.16736401673640167,18.788294228055936,0.0,0.0,0.0,0.0,0.0,58.728187440104094,0.2953020134228188,6.082762530298219,0.0,29.154759474226502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.3003412969283277,13.601470508735444,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1612213912163302,49.16299421312742,0.0,0.0,0.0,0.0,0.16736401673640167,18.788294228055936,0.0,0.0,0.0,0.0,0.0,58.0,0.2953020134228188,6.082762530298219,0.0,29.274562336608895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.31711208615875547,12.206555615733702,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.16950672645739912,49.16299421312742,0.0,0.0,0.0,0.0,0.17970401691331925,18.384776310850235,0.0,0.0,0.0,0.0,0.0,59.413803110051795,0.2953020134228188,6.082762530298219,0.0,30.265491900843113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.30672434132913884,13.601470508735444,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1705719044975014,50.24937810560445,0.0,0.0,0.0,0.0,0.17970401691331925,18.384776310850235,0.0,0.0,0.0,0.0,0.0,58.728187440104094,0.2953020134228188,6.082762530298219,0.0,30.14962686336267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.3003412969283277,13.601470508735444,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.17268098295328757,51.24451190127583,0.0,0.0,0.0,0.0,0.16981132075471697,18.973665961010276,0.0,0.0,0.0,0.0,0.0,58.728187440104094,0.2953020134228188,6.082762530298219,0.0,31.144823004794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3046081749544389,14.422205101855956,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.17468019408910454,50.35871324805669,0.0,0.0,0.0,0.0,0.16981132075471697,18.973665961010276,0.0,0.0,0.0,0.0,0.0,59.413803110051795,0.2953020134228188,6.082762530298219,0.0,31.25699921617557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3046081749544389,14.422205101855956,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.17923233210696832,49.49747468305833,0.0,0.0,0.0,0.0,0.16981132075471697,18.681541692269406,0.0,0.0,0.0,0.0,0.0,59.413803110051795,0.26143790849673204,6.324555320336759,0.0,32.2490309931942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.3122954039544324,13.601470508735444,0.490272373540856,9.433981132056603,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1817982215391371,49.49747468305833,0.0,0.0,0.0,0.0,0.14814814814814814,19.6468827043885,0.0,0.0,0.0,0.0,0.0,59.413803110051795,0.22151898734177214,7.280109889280518,0.0,33.24154027718932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.31089160384715364,14.422205101855956,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1837270341207349,48.662100242385755,0.0,0.0,0.0,0.0,0.14814814814814814,19.4164878389476,0.0,0.0,0.0,0.0,0.0,60.14149981501958,0.19504643962848298,7.615773105863909,0.0,33.24154027718932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.31089160384715364,14.422205101855956,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.19283957365400384,47.67598976424087,0.0,0.0,0.0,0.0,0.14814814814814814,19.4164878389476,0.0,0.0,0.0,0.0,0.0,60.8276253029822,0.22929936305732485,6.708203932499369,0.0,34.23448553724738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.31089160384715364,14.422205101855956,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.2002194185408667,47.51841748206689,0.0,0.0,0.0,0.0,0.12727272727272726,20.223748416156685,0.0,0.0,0.0,0.0,0.0,60.8276253029822,0.19504643962848298,7.615773105863909,0.0,34.23448553724738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.31877615062761505,13.601470508735444,0.4398496240601504,10.770329614269007,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.1995407828558933,46.69047011971501,0.0,0.0,0.0,0.0,0.12727272727272726,20.223748416156685,0.0,0.0,0.0,0.0,0.0,61.5223536610881,0.19504643962848298,7.615773105863909,0.0,35.22782990761707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.32610399790958977,13.892443989449804,0.4398496240601504,10.770329614269007,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.20706682760891035,46.52956049652737,0.0,0.0,0.0,0.0,0.12727272727272726,20.223748416156685,0.0,0.0,0.0,0.0,0.0,61.5223536610881,0.19875776397515527,7.211102550927978,0.0,35.35533905932738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.32610399790958977,13.892443989449804,0.41589648798521256,11.704699910719626,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.2099176258796574,47.51841748206689,0.0,0.0,0.0,0.0,0.15592515592515593,19.697715603592208,0.0,0.0,0.0,0.0,0.0,62.24146527838174,0.22929936305732485,6.708203932499369,0.0,36.22154055254967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.32610399790958977,13.892443989449804,0.41589648798521256,12.083045973594572,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.21340733485689412,47.51841748206689,0.0,0.0,0.0,0.0,0.15592515592515593,19.697715603592208,0.0,0.0,0.0,0.0,0.0,62.93647591023825,0.1696969696969697,7.810249675906654,0.0,36.22154055254967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.33447278464370234,13.038404810405298,0.41589648798521256,12.083045973594572,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.21886072499318615,49.25444142409901,0.0,0.0,0.0,0.0,0.16806722689075632,19.313207915827967,0.0,0.0,0.0,0.0,0.0,62.93647591023825,0.1696969696969697,8.06225774829855,0.0,37.21558813185679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.32339984451930553,14.422205101855956,0.41589648798521256,11.704699910719626,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.22151178542400435,50.24937810560445,0.0,0.0,0.0,0.0,0.16806722689075632,19.313207915827967,0.0,0.0,0.0,0.0,0.0,64.35060217278468,0.19875776397515527,7.211102550927978,0.0,38.2099463490856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.33862985152383435,13.892443989449804,0.41589648798521256,11.704699910719626,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.23064393528070365,51.088159097779204,0.0,0.0,0.0,0.0,0.16806722689075632,19.313207915827967,0.0,0.0,0.0,0.0,0.0,64.35060217278468,0.1696969696969697,8.06225774829855,0.0,38.2099463490856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.33862985152383435,13.892443989449804,0.41589648798521256,11.704699910719626,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.23871811641595814,51.03920062069938,0.0,0.0,0.0,0.0,0.15954118873826903,19.924858845171276,0.0,0.0,0.0,0.0,0.0,65.06919393998976,0.1696969696969697,8.06225774829855,0.0,39.20459156782532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.33862985152383435,13.892443989449804,0.4398496240601504,10.770329614269007,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.2503410269002019,51.0098029794274,0.0,0.0,0.0,0.0,0.15954118873826903,19.924858845171276,0.0,0.0,0.0,0.0,0.0,65.76473218982953,0.19875776397515527,7.211102550927978,0.0,39.319206502675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526802218114602,27.073972741361768,0.33862985152383435,13.892443989449804,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.25371017023134,51.0098029794274,0.0,0.0,0.0,0.0,0.1705263157894737,19.6468827043885,0.0,0.0,0.0,0.0,0.0,67.17886572427373,0.19504643962848298,7.615773105863909,0.0,40.19950248448356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.33862985152383435,13.892443989449804,0.490272373540856,9.433981132056603,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.25016188214979496,51.088159097779204,0.0,0.0,0.0,0.0,0.1705263157894737,19.6468827043885,0.0,0.0,0.0,0.0,0.0,67.17886572427373,0.1696969696969697,8.06225774829855,0.0,40.19950248448356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3540193768002095,13.416407864998739,0.5168316831683168,8.602325267042627,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2344213649851632,50.635955604688654,0.0,0.0,0.0,0.0,0.1705263157894737,19.4164878389476,0.0,0.0,0.0,0.0,0.0,68.59300255857006,0.19875776397515527,7.211102550927978,0.0,39.20459156782532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3540193768002095,13.416407864998739,0.5168316831683168,8.602325267042627,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2409689757756056,49.64876634922564,0.0,0.0,0.0,0.0,0.1705263157894737,19.235384061671343,0.0,0.0,0.0,0.0,0.0,69.31089380465383,0.1696969696969697,8.06225774829855,0.0,40.19950248448356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.019223662515376,0.3474842767295597,13.416407864998739,0.490272373540856,8.94427190999916,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.24015247776365947,48.05205510693585,0.0,0.0,0.0,0.0,0.1487603305785124,20.223748416156685,0.0,0.0,0.0,0.0,0.0,70.00714249274856,0.1696969696969697,8.06225774829855,0.0,41.19465984809196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.35107764217086473,13.892443989449804,0.490272373540856,8.94427190999916,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.23997051700537012,48.27007354458868,0.0,0.0,0.0,0.0,0.1487603305785124,20.09975124224178,0.0,0.0,0.0,0.0,0.0,70.7248188403477,0.19504643962848298,7.615773105863909,0.0,41.19465984809196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.36026143790849674,13.416407864998739,0.490272373540856,8.94427190999916,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2580781862485433,47.853944456021594,0.0,0.0,0.0,0.0,0.1487603305785124,20.09975124224178,0.0,0.0,0.0,0.0,0.0,71.42128534267638,0.19504643962848298,7.615773105863909,0.0,42.190046219457976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.019223662515376,0.36648394675019574,13.416407864998739,0.490272373540856,8.94427190999916,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2379471228615863,52.172789842982326,0.0,0.0,0.0,0.0,0.12332990750256938,19.72308292331602,0.0,0.0,0.0,0.0,0.0,72.13875518748573,0.19504643962848298,7.615773105863909,0.0,43.18564576337837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.359717868338558,13.416407864998739,0.4646271510516252,9.848857801796104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2320679422899826,54.3415126767741,0.0,0.0,0.0,0.0,0.12332990750256938,19.72308292331602,0.0,0.0,0.0,0.0,0.0,72.83543093852057,0.14540059347181009,8.602325267042627,0.0,43.18564576337837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.36648394675019574,13.416407864998739,0.4398496240601504,11.180339887498949,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2365833674723474,55.10898293381942,0.0,0.0,0.0,0.0,0.13264248704663212,19.235384061671343,0.0,0.0,0.0,0.0,0.0,72.83543093852057,0.14201183431952663,8.94427190999916,0.0,44.181444068749045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.019992006393608,0.36648394675019574,13.416407864998739,0.4398496240601504,11.180339887498949,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.23587921847246893,57.0701322935211,0.0,0.0,0.0,0.0,0.13264248704663212,19.235384061671343,0.0,0.0,0.0,0.0,0.0,74.24957912338628,0.14540059347181009,8.602325267042627,0.0,44.181444068749045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.36648394675019574,13.416407864998739,0.4398496240601504,11.180339887498949,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.23159168852128303,59.033888572581766,0.0,0.0,0.0,0.0,0.12217659137577003,19.697715603592208,0.0,0.0,0.0,0.0,0.0,74.24957912338628,0.1696969696969697,8.06225774829855,0.0,45.17742799230607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.3658059467918623,13.416407864998739,0.4398496240601504,10.770329614269007,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.22056376380414502,61.0,0.0,0.0,0.0,0.0,0.12217659137577003,19.697715603592208,0.0,0.0,0.0,0.0,0.0,74.96665925596525,0.14201183431952663,8.94427190999916,0.0,46.17358552246078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.3788706739526412,13.416407864998739,0.4398496240601504,10.770329614269007,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.21643559364759263,61.98386886924694,0.0,0.0,0.0,0.0,0.13029989658738367,19.313207915827967,0.0,0.0,0.0,0.0,0.0,75.66372975210778,0.14540059347181009,8.602325267042627,0.0,46.17358552246078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3788706739526412,13.416407864998739,0.3927272727272727,12.649110640673518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.21987250834766772,62.80127387243033,0.0,0.0,0.0,0.0,0.13029989658738367,19.313207915827967,0.0,0.0,0.0,0.0,0.0,75.66372975210778,0.0,0.0,0.0,47.16990566028302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3788706739526412,13.416407864998739,0.3927272727272727,12.649110640673518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2189307091407122,62.80127387243033,0.0,0.0,0.0,0.0,0.10964467005076142,19.924858845171276,0.0,0.0,0.0,0.0,0.0,77.07788269017254,,,0.0,47.265209192385896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.371875,13.416407864998739,0.3927272727272727,12.649110640673518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.22636484687083888,61.66036003787198,0.0,0.0,0.0,0.0,0.10964467005076142,19.924858845171276,0.0,0.0,0.0,0.0,0.0,76.38062581571324,,,0.0,47.265209192385896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704119850187266,26.076809620810597,0.3882121807465619,12.529964086141668,0.3927272727272727,12.649110640673518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2239728143342601,61.66036003787198,0.0,0.0,0.0,0.0,0.10964467005076142,19.6468827043885,0.0,0.0,0.0,0.0,0.0,77.10382610480494,,,0.0,48.25971404805462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.38503507404520654,13.416407864998739,0.3927272727272727,13.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.2250155183116077,62.51399843235114,0.0,0.0,0.0,0.0,0.10964467005076142,19.6468827043885,0.0,0.0,0.0,0.0,0.0,78.49203781276162,,,0.0,48.25971404805462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.179356624028344,0.38503507404520654,13.416407864998739,0.3927272727272727,13.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.22367465504720407,62.51399843235114,0.0,0.0,0.0,0.0,0.10964467005076142,19.6468827043885,0.0,0.0,0.0,0.0,0.0,78.49203781276162,,,0.0,48.25971404805462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859582542694497,25.079872407968907,0.3882121807465619,12.529964086141668,0.370304114490161,13.601470508735444,0.0,0.0
